Feature,Importance
SCHOOL_NAME_COL NUEVO CAMPESTRE                                                                                 ,6.157379251323651e-07
COD_S11_SB11201220187172,5.979461929006114e-07
SCHOOL_NAME_ASPAEN - GIMNASIO LOS ALCAZARES,5.972832767750978e-07
SCHOOL_NAME_LIC SAHAGUN COOP MIX,5.964369566807279e-07
Cod_SPro_EK201830050002,5.958215724591047e-07
COD_S11_SB11201220263629,5.940944792726593e-07
UNIVERSITY_ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL -BOGOTÁ D.C.,5.927197707084283e-07
SCHOOL_NAME_COL. SAGRADA FAMILIA,5.895928870621783e-07
Cod_SPro_EK201830003361,5.888024314532081e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,5.878297284108811e-07
Cod_SPro_EK201830012623,5.877030824612233e-07
SCHOOL_NAME_COL. ANGLOHISPANO,5.85539349244571e-07
UNIVERSITY_FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO-YOPAL,5.834053841513322e-07
SCHOOL_NAME_LIC SEGOVIA,5.815586235229417e-07
COD_S11_SB11201320075203,5.81364124894081e-07
Cod_SPro_EK201830002229,5.801597218252225e-07
COD_S11_SB11201220107224,5.800587616926543e-07
Cod_SPro_EK201830144566,5.741021419308888e-07
SCHOOL_NAME_COLEGIO LA MERCED (IED),5.733028674717896e-07
SCHOOL_NAME_COLEGIO HISPANOAMERICANO,5.714981502524781e-07
COD_S11_SB11201220320247,5.689343788101705e-07
SCHOOL_NAME_COL AGUSTINIANO NORTE,5.674336775408593e-07
COD_S11_SB11201320070424,5.669739971474667e-07
Cod_SPro_EK201830123154,5.661147436292754e-07
COD_S11_SB11201420166294,5.645088026496888e-07
SCHOOL_NAME_COL ANDRES ROSILLO                                                                                  ,5.59387934269472e-07
UNIVERSITY_UNIVERSIDAD EIA-MEDELLIN,5.583139857579071e-07
Cod_SPro_EK201830002486,5.537111576293295e-07
SCHOOL_NAME_ESCUELA NORMAL SUPERIOR LA HACIENDA,5.487888272125951e-07
Cod_SPro_EK201830233692,5.487775939585055e-07
Cod_SPro_EK201830180679,5.483374090435766e-07
Cod_SPro_EK201830127343,5.4713370053858e-07
COD_S11_SB11201310043287,5.466998246531801e-07
Cod_SPro_EK201830029313,5.454793481320583e-07
Cod_SPro_EK201830085104,5.449805831629471e-07
SCHOOL_NAME_COLEGIO SEMINARIO MENOR DIOCESANO,5.429604181050858e-07
SCHOOL_NAME_COLEGIO FRANCISCANO  PIO XII,5.427446650389453e-07
ACADEMIC_PROGRAM_ELECTRIC ENGINEERING,5.399486740266426e-07
SCHOOL_NAME_COL  TOMAS CIPRIANO DE MOSQUERA,5.389277248023725e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,5.389146394290898e-07
Cod_SPro_EK201830086986,5.360842313258224e-07
SCHOOL_NAME_COL  SAN BONIFACIO DE LAS LANZAS,5.359994096617425e-07
SCHOOL_NAME_COL  SAN PEDRO CLAVER,5.349922435254363e-07
SCHOOL_NAME_GIMN LA CUSPIDE (ANTIGUO JARD INF PERSONITAS DEL MAÑANA),5.32622027501536e-07
SCHOOL_NAME_INST EDUC SOR JUANA INES DE LA CRUZ,5.290090136682276e-07
Cod_SPro_EK201830041096,5.243438351761269e-07
Cod_SPro_EK201830022067,5.234788347731928e-07
SCHOOL_NAME_COL DE NSTRA SRA DEL PILAR SUR,5.22781932396115e-07
UNIVERSITY_UNIVERSIDAD DEL QUINDIO-ARMENIA,5.227679173149928e-07
Cod_SPro_EK201830022054,5.218590415833334e-07
COD_S11_SB11201320081865,5.21810291185408e-07
Cod_SPro_EK201830085337,5.216000047681635e-07
SCHOOL_NAME_COLEGIO ALBANIA,5.211199665907335e-07
SCHOOL_NAME_INST TECNICO CARLOS HERNANDEZ YARURO,5.201936799479812e-07
Cod_SPro_EK201830052510,5.174770910064257e-07
COD_S11_SB11201320554677,5.140330275370783e-07
Cod_SPro_EK201830002509,5.107858103345832e-07
SCHOOL_NAME_IE SAN PEDRO CLAVER,5.088939934915617e-07
Cod_SPro_EK201830127587,5.059505113832926e-07
Cod_SPro_EK201830008135,5.011765549628375e-07
Cod_SPro_EK201830052519,4.986832499067707e-07
COD_S11_SB11201320230644,4.976921810564081e-07
SCHOOL_NAME_I.E. NORMAL SUPERIOR,4.962158982508942e-07
Cod_SPro_EK201830206077,4.957346923634968e-07
Cod_SPro_EK201830020079,4.949813106852616e-07
SCHOOL_NAME_COLEGIO LAURETTA BENDER,4.934519991292858e-07
UNIVERSITY_UNIVERSIDAD AUTONOMA DEL CARIBE-BARRANQUILLA,4.93289152573017e-07
SCHOOL_NAME_COL FRANCISCO FERNANDEZ DE CONTRERAS,4.909254136514383e-07
SCHOOL_NAME_GIMN TUNDAMA                                                                                        ,4.898601176414585e-07
SCHOOL_NAME_I. E. LA PAZ,4.865600956897496e-07
SCHOOL_NAME_COL COOPERATIVO PEREIRA,4.844506176575384e-07
UNIVERSITY_UNIVERSIDAD DE MEDELLIN-MEDELLIN,4.826245451424274e-07
Cod_SPro_EK201830129594,4.806394360721319e-07
SCHOOL_NAME_COL COMPAÑIA DE MARIA LA ENSEÑANZA,4.790953082284471e-07
COD_S11_SB11201320497158,4.778503012310115e-07
COD_S11_SB11201320176937,4.777602101518275e-07
SCHOOL_NAME_GIMN CECIL REDDIE                                                                                   ,4.759630122039096e-07
SCHOOL_NAME_COLEGIO LA PROVIDENCIA,4.7586120064615314e-07
Cod_SPro_EK201830157691,4.745951030088572e-07
Cod_SPro_EK201830223873,4.7351409324375415e-07
COD_S11_SB11201220292727,4.730098123256592e-07
"UNIVERSITY_UNIVERSIDAD TECNOLOGICA DEL CHOCO""DIEGO LUIS CORDOBA""-QUIBDO",4.724012855275606e-07
SCHOOL_NAME_IE JORGE CLEMENTE PALACIOS,4.7072441007663237e-07
COD_S11_SB11201320326721,4.7051355043774997e-07
COD_S11_SB11201420235604,4.69216843842033e-07
Cod_SPro_EK201830029178,4.6807583949503495e-07
COD_S11_SB11201410037865,4.6781652248976737e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA DIOCESANA PAULO VI,4.671610390529961e-07
SCHOOL_NAME_GIMN LAS PALMAS,4.6675709947369904e-07
UNIVERSITY_CORPORACION POLITECNICO DE LA COSTA ATLANTICA-BARRANQUILLA,4.6673937859360776e-07
COD_S11_SB11201320028100,4.643104690534485e-07
"UNIVERSITY_ESCUELA COLOMBIANA DE INGENIERIA""JULIO GARAVITO""-BOGOTÁ D.C.",4.6332436789568843e-07
COD_S11_SB11201320110402,4.6331434687171557e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA DEPARTAMENTAL DAGOBERTO OROZCO BORJA,4.628733117310409e-07
Cod_SPro_EK201830015473,4.6203643642272457e-07
SCHOOL_NAME_CAMPESTRE EDELMIRA NIETO,4.613195350409238e-07
SCHOOL_NAME_IE NUESTRA SEÑORA DEL PALMAR,4.6041641278471774e-07
SCHOOL_NAME_LIC MODERNO CAMPESTRE                                                                               ,4.6026356173935973e-07
Cod_SPro_EK201830021298,4.580932424678966e-07
SCHOOL_NAME_INST SALESIANO SAN JUAN BOSCO,4.5751122927076524e-07
Cod_SPro_EK201830001853,4.573596755826475e-07
SCHOOL_NAME_INSTITUTO DE INTEGRACION ESCOLAR SAN AGUSTIN,4.557719601899485e-07
SCHOOL_NAME_COL SANTO DOMINGO SAVIO,4.527808969995725e-07
UNIVERSITY_UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-BUCARAMANGA,4.493647405574153e-07
UNIVERSITY_UNIVERSIDAD LIBRE-BOGOTÁ D.C.,4.489963839422547e-07
SCHOOL_NAME_COL SAN FELIPE NERI,4.482631351772262e-07
SCHOOL_NAME_INST TEC GUAIMARAL,4.4682621971985305e-07
SCHOOL_NAME_COL NUEVA YORK E.U.,4.4667028740574874e-07
SCHOOL_NAME_COLEGIO CRISTIANO PENIEL,4.46384561822401e-07
COD_S11_SB11201320198620,4.433879751960662e-07
Cod_SPro_EK201830033176,4.433088763830517e-07
SCHOOL_NAME_GIMN VALLE GRANDE,4.428167059740319e-07
SCHOOL_NAME_IE MUNICIPAL MONTESSORI,4.4247923850713325e-07
COD_S11_SB11201220140011,4.4187729491210574e-07
Cod_SPro_EK201830129587,4.4183283775582216e-07
SCHOOL_NAME_COL SANTA INES CAMPESTRE,4.4169604447208824e-07
COD_S11_SB11201420111342,4.388216501534974e-07
SCHOOL_NAME_GIMNASIO CERVANTES DE CARTAGENA,4.365843932148241e-07
SCHOOL_NAME_COL NUESTRA SEÑORA DE BETHLEM,4.3647051193975255e-07
COD_S11_SB11201320319941,4.3644200016217654e-07
SCHOOL_NAME_INST TEC INTEGRADO DE TRINIDAD,4.360507432496617e-07
Cod_SPro_EK201830199661,4.356937592965876e-07
Cod_SPro_EK201830145513,4.351785886867936e-07
Cod_SPro_EK201830005992,4.3516303266615105e-07
SCHOOL_NAME_ASPAEN COLEGIO JUANAMBÚ,4.3401685730468823e-07
COD_S11_SB11201320568493,4.329194724026342e-07
Cod_SPro_EK201830008268,4.324853344543615e-07
SCHOOL_NAME_COL SANTA CRUZ DE MOMPOS,4.3126151536902176e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA MAURICIO NELSON VISBAL,4.3089321324661764e-07
COD_S11_SB11201320061354,4.295189529098954e-07
SCHOOL_NAME_COL TALLER PSICOPEDAG DE LOS ANDES,4.2722226948031444e-07
SCHOOL_NAME_GIMN BOYACA                                                                                         ,4.264376123163139e-07
COD_S11_SB11201420467904,4.2537332638055787e-07
SCHOOL_NAME_COL GIMN DEL BOSQUE,4.2487497754777485e-07
COD_S11_SB11201420085635,4.2414422039071003e-07
Cod_SPro_EK201830192471,4.241311471309486e-07
SCHOOL_NAME_COL SANTA ANA,4.235508617880669e-07
SCHOOL_NAME_INST EDUCATIVA FCO JOSE DE CALDAS,4.228574714300046e-07
Cod_SPro_EK201830003508,4.208510220966578e-07
Cod_SPro_EK201830002507,4.19554977401819e-07
COD_S11_SB11201220482223,4.19042349391115e-07
SCHOOL_NAME_IE LUIS LOZANO SCIPION,4.1887775938541945e-07
COD_S11_SB11201320009612,4.1840264418100046e-07
Cod_SPro_EK201830020847,4.178956182721725e-07
SCHOOL_NAME_COLEGIO RESTREPO MILLAN (IED),4.1754207331953897e-07
SCHOOL_NAME_COL SAN LUIS                                                ,4.174509744759603e-07
Cod_SPro_EK201830122485,4.160916975635137e-07
SCHOOL_NAME_I E PILOTO SIMON BOLIVAR,4.1493983987747164e-07
SCHOOL_NAME_COL JOSE AQUILINO DURAN,4.127431192580753e-07
COD_S11_SB11201310006870,4.122518084672278e-07
SCHOOL_NAME_COL MONTERREY                                                                                       ,4.1220731637749804e-07
COD_S11_SB11201320347810,4.110725896937674e-07
UNIVERSITY_UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.,4.0967120677332734e-07
COD_S11_SB11201320177717,4.093050556314702e-07
SCHOOL_NAME_FUND INST TECNOLOGICO DEL SUR,4.0911070320130744e-07
SCHOOL_NAME_COL SAN BARTOLOME APOSTOL,4.086595032855719e-07
COD_S11_SB11201320446645,4.083653031993302e-07
Cod_SPro_EK201830091612,4.0815866811914816e-07
UNIVERSITY_UNIVERSIDAD DE PAMPLONA-PAMPLONA,4.080003604240694e-07
SCHOOL_NAME_INST EDUC SAN PEDRO CLAVER,4.07747967072055e-07
PEOPLE_HOUSE_Nueve,4.075820313448589e-07
Cod_SPro_EK201830015454,4.0718618066040204e-07
SCHOOL_NAME_COLEGIO SAN JOSE DE LA SALLE,4.0708323649992245e-07
SCHOOL_NAME_COL NUEVA YORK E.U.                                                                                 ,4.069476546557364e-07
UNIVERSITY_UNIVERSIDAD LIBRE-CALI,4.058828214931573e-07
SCHOOL_NAME_COLEGIO FRAY JOSE DE LAS CASAS NOVAS,4.045932557344927e-07
UNIVERSITY_UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA-BOGOTÁ D.C.,4.044904602858434e-07
Cod_SPro_EK201830008116,4.044527993850462e-07
SCHOOL_NAME_INST  SANTA MARIA MICAELA,4.040453091462515e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR NUESTRA SE¿ORA DE FATIMA,4.0354123324896236e-07
SCHOOL_NAME_COL. MILITAR ALMIRANTE COLON,4.014090508678105e-07
UNIVERSITY_UNIVERSIDAD EAFIT--MEDELLIN,3.996308466954167e-07
UNIVERSITY_COLEGIO MAYOR DE ANTIOQUIA-MEDELLIN,3.990748053895039e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA ROIG Y VILLALBA,3.969351309386272e-07
COD_S11_SB11201320314365,3.9642846835070834e-07
UNIVERSITY_UNIVERSIDAD COOPERATIVA DE COLOMBIA-BOGOTÁ D.C.,3.9618045836970803e-07
SCHOOL_NAME_LAURA VICUÑA  ,3.9469815659937675e-07
SCHOOL_NAME_COL NUEVA ALIANZA INTEGRAL,3.943975106284442e-07
COD_S11_SB11201420234804,3.943317542675784e-07
SCHOOL_NAME_COL DE LOS ANDES,3.9413301271660657e-07
SCHOOL_NAME_INEM JOSE CELESTINO MUTIS,3.940010283266906e-07
SCHOOL_NAME_COL SAN MARTIN,3.937121063068784e-07
COD_S11_SB11201320506599,3.923979267161005e-07
SCHOOL_NAME_COMFANDI MIRAFLORES,3.9221568805373453e-07
UNIVERSITY_CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA-POPAYAN,3.917789416034416e-07
COD_S11_SB11201220041003,3.9172043999113985e-07
SCHOOL_NAME_COL SAN VICENTE FERRER                                                                              ,3.8874295725291954e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,3.8813249351227056e-07
COD_S11_SB11201320093137,3.868053550514203e-07
COD_S11_SB11201320410301,3.8611656219539053e-07
COD_S11_SB11201320257589,3.853836314067893e-07
UNIVERSITY_CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-BOGOTÁ D.C.,3.8373835502189377e-07
UNIVERSITY_UNIVERSIDAD MANUELA BELTRAN-UMB--BUCARAMANGA,3.808967343107585e-07
Cod_SPro_EK201830173640,3.782589581229895e-07
SCHOOL_NAME_COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO,3.779352541576466e-07
SCHOOL_NAME_COL DE LA INMACULADA,3.7580344113237643e-07
Cod_SPro_EK201830041116,3.7413563472911805e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA SIMON ALMANZA JULIO,3.73225619195244e-07
UNIVERSITY_PONTIFICIA UNIVERSIDAD JAVERIANA-CALI,3.719575367229797e-07
Cod_SPro_EK201830099354,3.7006688568270576e-07
COD_S11_SB11201220262098,3.6972597660004113e-07
COD_S11_SB11201410041154,3.6966332154869536e-07
Cod_SPro_EK201830195182,3.679409318437717e-07
SCHOOL_NAME_GIMNASIO GRAN COLOMBIANO,3.6760669747430873e-07
Cod_SPro_EK201830127309,3.674268778152997e-07
SCHOOL_NAME_GIMN CULT LIBERTAD                                                                                  ,3.662808630603689e-07
COD_S11_SB11201210038359,3.65267948969048e-07
SCHOOL_NAME_FIRST BAPTIST SCHOOL,3.6238844068889064e-07
SCHOOL_NAME_COL RR OBLATAS AL DIVINO AMOR,3.613270919347291e-07
Cod_SPro_EK201830014478,3.613258862533297e-07
SCHOOL_NAME_COLEGIO SALESIANO SAN JUAN BOSCO,3.607630814422789e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA INSTITUTO TECNICO SUPERIOR DE COMERCIO,3.6038592045423183e-07
SCHOOL_NAME_COL DEL INMACULADO CORAZON DE MARIA - FRANCISCANAS DE M.I.-PEREIRA,3.597263114207063e-07
Cod_SPro_EK201830148349,3.5866501557971156e-07
SCHOOL_NAME_SAGRADA FAMILIA,3.5691673293622155e-07
SCHOOL_NAME_COLEGIO AGUSTIN FERNANDEZ (IED),3.568388817570522e-07
SCHOOL_NAME_INST EDUC CONCENTRACION ESCOLAR SAN JUAN,3.562707108659308e-07
Cod_SPro_EK201830190717,3.562659886375129e-07
Cod_SPro_EK201830002400,3.5557435380710695e-07
Cod_SPro_EK201830127400,3.555245223228385e-07
COD_S11_SB11201320276598,3.5510840461634574e-07
SCHOOL_NAME_COL SANTA ROSA DE LIMA                                                                              ,3.549944454462648e-07
SCHOOL_NAME_COLEGIO SANTO DOMINGO SAVIO,3.548531866175207e-07
SCHOOL_NAME_COL DE LA ENSEÑANZA,3.5446665658615486e-07
SCHOOL_NAME_CENT EDUC PROEDUCAR,3.53603441260598e-07
SCHOOL_NAME_ESCUELA INDUSTRIAL,3.53237015416546e-07
SCHOOL_NAME_COL. SANTA CLARA DE HUNGRIA,3.5254693990707036e-07
Cod_SPro_EK201830230618,3.5230472396828135e-07
Cod_SPro_EK201830217960,3.5228937670825465e-07
UNIVERSITY_INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL -ESPINAL,3.5090341801187986e-07
SCHOOL_NAME_COLEGIO EL AMPARO,3.5064955207440824e-07
COD_S11_SB11201220241634,3.5021996353967867e-07
SCHOOL_NAME_COLEGIO DE NUESTRA SEÑORA DEL PILAR,3.489228483032973e-07
COD_S11_SB11201420228008,3.486286863581443e-07
Cod_SPro_EK201830006865,3.482078116078152e-07
SCHOOL_NAME_INSTITUTO TECNICO INDUSTRIAL MONSEÑOR CARLOS ARDILA GARCIA,3.481004067565361e-07
SCHOOL_NAME_COLEGIO MADRE MARIA SARA ALVARADO,3.4679253076656203e-07
COD_S11_SB11201420124209,3.466701892507905e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA JUANAMBU,3.466061994723382e-07
COD_S11_SB11201320079503,3.4451808851496847e-07
SCHOOL_NAME_STUDIO SISTEMAS AGENCIA CRISTIANA DE SERVICIO Y EDUCACION,3.4423813904748153e-07
COD_S11_SB11201220319585,3.442200518298786e-07
Cod_SPro_EK201830042085,3.439216635310553e-07
SCHOOL_NAME_COLEGIO FRANCISCANO DE FRAY DAMIAN GONZALEZ,3.438685944808318e-07
SCHOOL_NAME_COLEGIO DE LA PRESENTACION TUNJA,3.434409677188402e-07
COD_S11_SB11201320214296,3.424981275995223e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA ANDRES RODRIGUEZ B.,3.420712168644712e-07
SCHOOL_NAME_LIC LATINOAMERICANO DEL SUR,3.4093024768958293e-07
COD_S11_SB11201220059521,3.408570228531517e-07
Cod_SPro_EK201830019075,3.3845139551279115e-07
SCHOOL_NAME_COL EL SE?OR COL THE LORD COLLEGE,3.3844981914830715e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA TECNICO AGROPECUARIO LA GALLERA,3.378754536546051e-07
SCHOOL_NAME_LICEO CAMPESTRE THOMAS DE IRIARTE,3.3738746644197263e-07
Cod_SPro_EK201830144656,3.3731588800268225e-07
SCHOOL_NAME_I.E.T.I. Y AGROPECUARIA JOSE MARIA CUELLAR DIAZ,3.3679302317501643e-07
Cod_SPro_EK201830021948,3.367365801140378e-07
Cod_SPro_EK201830003330,3.363948204351197e-07
Cod_SPro_EK201830148039,3.3634187092388595e-07
SCHOOL_NAME_COL Home DE NAZARETH,3.360396557391703e-07
Cod_SPro_EK201830058382,3.358226206309612e-07
COD_S11_SB11201220070380,3.355825964226407e-07
SCHOOL_NAME_COLEGIO COOPERATIVO ANTONIO VILLAVICENCIO,3.3475990749175974e-07
COD_S11_SB11201320055627,3.346949661969269e-07
UNIVERSITY_UNIVERSIDAD DEL NORTE-BARRANQUILLA,3.343447474800164e-07
COD_S11_SB11201220201205,3.328491311514129e-07
SCHOOL_NAME_I.E.  MARIA AUXILIADORA,3.318175130225158e-07
SCHOOL_NAME_COLEGIO SALESIANO MALDONADO,3.317651382827745e-07
COD_S11_SB11201320184344,3.3145441687307444e-07
Cod_SPro_EK201830109289,3.3124974569575454e-07
SCHOOL_NAME_ASPAEN GIMNASIO HORIZONTES,3.291448790278395e-07
COD_S11_SB11201220061915,3.2897667109927747e-07
SCHOOL_NAME_COL DIVINO SALVADOR,3.284626269189341e-07
Cod_SPro_EK201830192455,3.283115881122577e-07
SCHOOL_NAME_COL EUCARISTICO MERCEDARIO,3.2811609315934597e-07
SCHOOL_NAME_INST STUDIUM                                                                                        ,3.278151210730047e-07
Cod_SPro_EK201830137025,3.2605452485678747e-07
SCHOOL_NAME_GIMN CAMP MERYLAND,3.250532148239479e-07
SCHOOL_NAME_I.E. CUPIAGUA,3.2494800711212644e-07
Cod_SPro_EK201830084181,3.224184690411231e-07
SCHOOL_NAME_COLEGIO DE LA COOPERATIVA DE TRABAJADORES DE AVIANCA COOPAVA,3.218561962727838e-07
SCHOOL_NAME_COL  LA MERCED                                                                                      ,3.2144026510372724e-07
SCHOOL_NAME_COLEGIO DOMINGO SAVIO BILINGUAL SCHOOL,3.2098886168811497e-07
Cod_SPro_EK201830127577,3.2090347094976106e-07
SCHOOL_NAME_I.E. MACAJAN,3.2055031793683345e-07
SCHOOL_NAME_COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED),3.2040016430291957e-07
Cod_SPro_EK201830030774,3.199696988220915e-07
SCHOOL_NAME_I.E. JOSE GUILLERMO CASTRO CASTRO,3.197804405604858e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA COMERCIAL FRANCISCO JAVIER CISNEROS,3.1976519212534244e-07
Cod_SPro_EK201830002411,3.18947992733764e-07
SCHOOL_NAME_COL ANA JULIA HOLGUIN  DE  HURTADO,3.185102925580442e-07
COD_S11_SB11201320224473,3.1849703697489055e-07
SCHOOL_NAME_COLEGIO NACIONAL JOSE ANTONIO GALAN,3.184351882096343e-07
COD_S11_SB11201320303506,3.182528384510804e-07
COD_S11_SB11201320325384,3.179683953740327e-07
Cod_SPro_EK201830030246,3.179130290085821e-07
COD_S11_SB11201320033311,3.172920934109453e-07
SCHOOL_NAME_COLEGIO SEMINARIO CORAZONISTA,3.167367461837037e-07
COD_S11_SB11201210085752,3.1539434397597995e-07
SCHOOL_NAME_COL BAS CAMILO DAZA,3.151404027479687e-07
Cod_SPro_EK201830043896,3.1448055161400914e-07
COD_S11_SB11201320305130,3.141909192851489e-07
SCHOOL_NAME_COLEGIO NUESTRA SEÑORA DEL BUEN CONSEJO,3.138701139270506e-07
COD_S11_SB11201320210215,3.1354239482734106e-07
COD_S11_SB11201320280399,3.1351448848025464e-07
UNIVERSITY_UNIVERSIDAD PONTIFICIA BOLIVARIANA-MONTERIA,3.129553212913319e-07
ACADEMIC_PROGRAM_ELECTRONIC ENGINEERING,3.125305291457079e-07
COD_S11_SB11201220171413,3.1237597889111394e-07
SCHOOL_NAME_IE JOSE ISABEL GONZALEZ,3.1129457908175945e-07
SCHOOL_NAME_COL SANTA MARIA GORETTI,3.110981398791742e-07
COD_S11_SB11201410011655,3.1096075635792803e-07
UNIVERSITY_FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA      -CARTAGENA,3.1027690893931724e-07
COD_S11_SB11201220313676,3.098181189347898e-07
COD_S11_SB11201320073940,3.090360173701655e-07
SCHOOL_NAME_COL RICAURTE,3.086959291164457e-07
SCHOOL_NAME_COL LOS AMIGOS DE LA CIENCIA,3.086797009347715e-07
Cod_SPro_EK201830025655,3.086002326968244e-07
SCHOOL_NAME_TECNICO INDUSTRIAL,3.071534562029623e-07
OCC_MOTHER_Technical or professional level employee,3.068915372799388e-07
COD_S11_SB11201320489321,3.0587007918617715e-07
COD_S11_SB11201320290871,3.055682317079877e-07
SCHOOL_NAME_IE CENTRAL DE BACHILLERATO INTEGRADO,3.054693280734006e-07
COD_S11_SB11201320115374,3.0453010169892313e-07
COD_S11_SB11201320092094,3.041350112059819e-07
COD_S11_SB11201320098823,3.02955561993943e-07
UNIVERSITY_FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-BOGOTÁ D.C.,3.0268747088210916e-07
Cod_SPro_EK201830130492,3.021287877234468e-07
SCHOOL_NAME_COL EMMANUEL D ALZON,3.020976113190661e-07
SCHOOL_NAME_LICEO DE SANTA LIBRADA,3.016149209350322e-07
COD_S11_SB11201320253683,3.0151454331981054e-07
SCHOOL_NAME_COL DEL SAGRADO CORAZON DE JESUS,3.0149521234438347e-07
SCHOOL_NAME_COL INCADE                                                                                          ,3.0127872853085964e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA DISTRITAL CAMILO TORRES TENORIO,3.0112248603028334e-07
SCHOOL_NAME_INST TECNICO NUESTRA SEÑORA DE BELEN,3.0076987869434593e-07
SCHOOL_NAME_GIMNASIO LOS ALCAZARES JORNADA ADICIONAL,3.003360861131931e-07
Cod_SPro_EK201830238399,3.0031356339854184e-07
SCHOOL_NAME_IE PABLO EMILIO CARDONA,2.9948054064955175e-07
SCHOOL_NAME_ESCUELA NORMAL SUPERIOR DE PIEDECUESTA,2.994195124761933e-07
UNIVERSITY_UNIVERSIDAD DE CORDOBA-MONTERIA,2.9933709507164763e-07
UNIVERSITY_INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO - UNIAJC-CALI,2.9924237571409336e-07
SCHOOL_NAME_I.E.M. CIUDAD DE PASTO,2.9893109469360843e-07
SCHOOL_NAME_COL NUESTRA SEÑORA DE LA MERCED,2.984090658134754e-07
COD_S11_SB11201320203568,2.982964674788383e-07
SCHOOL_NAME_INST TEC REAL HOLANDES,2.9826787469624684e-07
Cod_SPro_EK201830002428,2.981378260071997e-07
SCHOOL_NAME_COL SANTA MARIA                                                                                     ,2.974008471785876e-07
Cod_SPro_EK201830023107,2.973490060870923e-07
SCHOOL_NAME_INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR,2.9718256971043085e-07
Cod_SPro_EK201830118944,2.970164140804948e-07
COD_S11_SB11201320383814,2.967602264351799e-07
Cod_SPro_EK201830036691,2.960531987817617e-07
Cod_SPro_EK201830024590,2.9595881917306145e-07
SCHOOL_NAME_COL SAN JOSE,2.9581358825125326e-07
Cod_SPro_EK201830002463,2.9547849854382665e-07
SCHOOL_NAME_GIMN LOS MONJES                                                                                     ,2.9510690365905737e-07
SCHOOL_NAME_COLEGIO GIMNASIO PANAMERICANO,2.948106400263555e-07
UNIVERSITY_UNIVERSIDAD DEL ATLANTICO-BARRANQUILLA,2.9414502224325046e-07
SCHOOL_NAME_I E TEC JORGE ARDILA DUARTE,2.940123263467126e-07
COD_S11_SB11201220330368,2.9351966254922473e-07
COD_S11_SB11201220123398,2.934589101839545e-07
SCHOOL_NAME_COLEGIO SAN FRANCISCO DE ASIS (IED),2.9274812181672583e-07
SCHOOL_NAME_GIMN ANTONIO NARIÑO                                                                                 ,2.9237520490612657e-07
COD_S11_SB11201320239944,2.918286307737404e-07
SCHOOL_NAME_COLEGIO DE LA PRESENTACION - ENVIGADO,2.9108747490587796e-07
COD_S11_SB11201320035127,2.900884776860677e-07
SCHOOL_NAME_GIMN. LATINOAMERICANO,2.8963140308161844e-07
Cod_SPro_EK201830217425,2.8881459386162255e-07
Cod_SPro_EK201830168783,2.885473243187866e-07
Cod_SPro_EK201830144481,2.88454797754111e-07
COD_S11_SB11201220379802,2.8838885845785714e-07
SCHOOL_NAME_I. E. ESCUELA NORMAL SUPERIOR DEL MAGDALENA MEDIO,2.879774509928893e-07
Cod_SPro_EK201830008095,2.87832352200068e-07
SCHOOL_NAME_IE TOMAS CADAVID RESTREPO,2.875032051419264e-07
